	featureCounts KO3	featureCounts KO2	featureCounts on KO1	featureCounts FLOX3	featureCounts FLOX2	featureCounts FLOX1
MSTRG.58	8964.50356052594	9397.42275855797	11478.4695257832	9381.65469233476	9470.16190253892	10154.2692387346
MSTRG.59	2.22969868437407	2.98552030876564	4.21035104109425	2.03926849088898	5.30046375142104	7.44038779170883
MSTRG.60	188.409538829609	160.222923237089	163.151102842402	172.318187480119	170.49825067071	190.659937162539
MSTRG.61	283.171732915507	305.51824493035	303.145274958786	334.440032505793	331.278984463815	279.014542189081
MSTRG.62	1298.79948364789	1247.94748906404	1350.47009643098	1604.90430232963	1633.42624606292	1358.80082046082
MSTRG.63	54.6276177671647	58.7152327390575	43.1560981712161	78.5118368992258	77.7401350208419	84.6344111306879
MSTRG.64	1265.35400338228	1255.90887655408	1336.78645554742	1622.23808450218	1560.10316416826	1354.15057809101
MSTRG.65	654.416563863789	695.626231942393	681.024280896995	1058.38034677138	1095.42917529368	756.12940933241
MSTRG.66	261.989595413953	223.914023157423	256.831413506749	328.322227033126	321.56146758621	330.167208257079
MSTRG.67	0	0	0	0	0.88341062523684	0.930048473963603
MSTRG.68	17.8375894749925	22.8889890338699	21.0517552054713	24.4712218906678	57.4216906403946	38.1319874325077
MSTRG.69	7.80394539530924	4.97586718127606	9.47328984246206	13.2552451907784	9.71751687760524	9.30048473963603
MSTRG.70	0	0.995173436255212	0	1.01963424544449	0	0
MSTRG.71	1.11484934218703	0	0	0	0	0
MSTRG.72	2.22969868437407	0	0	2.03926849088898	3.53364250094736	0
MSTRG.73	65.776111189035	69.6621405378649	102.101012746536	79.5314711446702	56.5382800151578	85.5644596046515
MSTRG.74	0	0	0	0	0	0
MSTRG.75	1.11484934218703	1.99034687251042	0	0	0	0.930048473963603
MSTRG.76	0	0	0	0	0	0
MSTRG.77	1972.16848632886	1949.54476162396	2513.57957153327	1801.69371170041	1648.44422669194	1445.29532853944
MSTRG.78	464.892175691993	469.72186191246	486.295545246386	345.656009205682	411.669351360367	378.529728903187
MSTRG.79	120.4037289562	119.420812350625	131.573470034195	115.218669735227	121.910666282684	119.046204667341
MSTRG.80	3.3445480265611	4.97586718127606	7.36811432191494	1.01963424544449	4.4170531261842	2.79014542189081
MSTRG.81	5.57424671093517	2.98552030876564	8.4207020821885	2.03926849088898	2.65023187571052	0.930048473963603
MSTRG.82	5.57424671093517	1.99034687251042	0	1.01963424544449	0	0
MSTRG.83	2787.12335546759	2836.24429332736	2892.51116523175	2961.0178487708	3457.66918717699	2831.99760321917
MSTRG.84	12.2633427640574	18.908295288849	16.841404164377	10.1963424544449	28.2691400075789	13.950727109454
MSTRG.85	6.6890960531222	3.98069374502085	4.21035104109425	5.09817122722245	2.65023187571052	5.58029084378162
MSTRG.86	96.991892770272	97.5269967530108	126.310531232828	52.001346517669	75.9733137703682	58.593053859707
MSTRG.87	4.45939736874814	8.95656092629691	6.31552656164138	1.01963424544449	2.65023187571052	1.86009694792721
MSTRG.88	8.91879473749627	35.8262437051876	26.3146940068391	2.03926849088898	13.2511593785526	3.72019389585441
MSTRG.89	0	0	1.05258776027356	0	0.88341062523684	0
MSTRG.90	2.22969868437407	0.995173436255212	1.05258776027356	0	0	6.51033931774522
MSTRG.91	0	2.98552030876564	4.21035104109425	1.01963424544449	1.76682125047368	0.930048473963603
MSTRG.92	5.57424671093517	0.995173436255212	2.10517552054713	6.11780547266694	16.7848018795	5.58029084378162
MSTRG.93	2.22969868437407	4.97586718127606	2.10517552054713	4.07853698177796	0.88341062523684	6.51033931774522
MSTRG.94	2.22969868437407	0.995173436255212	6.31552656164138	1.01963424544449	0.88341062523684	6.51033931774522
MSTRG.95	3.3445480265611	0.995173436255212	0	1.01963424544449	0	2.79014542189081
MSTRG.96	41.2494256609203	21.8938155976147	25.2621062465655	14.2748794362229	34.4530143842368	20.4610664271993
MSTRG.97	5.57424671093517	2.98552030876564	6.31552656164138	1.01963424544449	3.53364250094736	4.65024236981802
MSTRG.98	5.57424671093517	5.97104061753127	5.26293880136781	3.05890273633347	9.71751687760524	3.72019389585441
MSTRG.99	395.771516476397	431.905271334762	448.402385876538	448.639067995576	490.292897006446	370.159292637514
MSTRG.100	17.8375894749925	24.8793359063803	31.5776328082069	31.6086616087792	45.0539418870788	39.9920843804349
MSTRG.101	945.392242174605	868.7864098508	969.433327211951	902.376307218374	962.034170882919	846.344111306879
MSTRG.102	54.6276177671647	67.6717936653544	61.0500900958666	72.3940314265588	76.8567243956051	75.3339263910519
MSTRG.103	72.4652072421572	77.6235280279066	58.9449145753195	85.6492766173372	98.9419900265261	79.9841687608699
MSTRG.104	328.880555945175	300.542377749074	343.143609849181	299.77246816068	255.305670693447	279.944590663045
MSTRG.105	1055.76232705112	1084.73904551818	1037.85153162973	1129.7547439525	1159.91815093597	1147.67981687109
MSTRG.106	3.3445480265611	2.98552030876564	4.21035104109425	11.2159766998894	6.18387437665788	8.37043626567243
MSTRG.107	4.45939736874814	15.9227749800834	7.36811432191494	11.2159766998894	8.8341062523684	4.65024236981802
MSTRG.108	12.2633427640574	7.9613874900417	4.21035104109425	3.05890273633347	8.8341062523684	3.72019389585441
MSTRG.109	8.91879473749627	0.995173436255212	2.10517552054713	5.09817122722245	5.30046375142104	3.72019389585441
MSTRG.110	5.57424671093517	2.98552030876564	1.05258776027356	7.13743971811143	3.53364250094736	6.51033931774522
MSTRG.111	4.45939736874814	8.95656092629691	1.05258776027356	4.07853698177796	6.18387437665788	4.65024236981802
MSTRG.112	105.910687507768	156.242229492068	93.6803106643471	126.434646435117	145.762753164079	147.877707360213
MSTRG.113	0	1.99034687251042	8.4207020821885	2.03926849088898	2.65023187571052	1.86009694792721
MSTRG.114	0	0.995173436255212	0	0	0	1.86009694792721
MSTRG.115	0	1.99034687251042	2.10517552054713	8.15707396355592	0.88341062523684	9.30048473963603
MSTRG.116	2519.5595133427	2287.90372995073	2410.42597102646	2418.57243019433	2363.12342250855	2593.90519388449
MSTRG.117	5.57424671093517	2.98552030876564	3.15776328082069	6.11780547266694	4.4170531261842	7.44038779170883
MSTRG.118	11.1484934218703	17.9131218525938	12.6310531232828	18.3534164180008	9.71751687760524	17.6709210053085
MSTRG.119	6.6890960531222	7.9613874900417	6.31552656164138	3.05890273633347	1.76682125047368	1.86009694792721
MSTRG.120	33.445480265611	15.9227749800834	16.841404164377	36.7068328360017	22.9686762561578	23.2512118490901
MSTRG.121	4.45939736874814	3.98069374502085	4.21035104109425	3.05890273633347	4.4170531261842	8.37043626567243
MSTRG.122	45.7088230296684	24.8793359063803	29.4724572876598	70.3547629356698	61.8387437665788	50.2226175940346
MSTRG.123	0	2.98552030876564	4.21035104109425	5.09817122722245	7.95069562713156	0.930048473963603
MSTRG.124	3.3445480265611	0.995173436255212	5.26293880136781	4.07853698177796	5.30046375142104	9.30048473963603
MSTRG.125	1.11484934218703	0.995173436255212	1.05258776027356	2.03926849088898	7.95069562713156	1.86009694792721
MSTRG.126	12.2633427640574	13.932428107573	10.5258776027356	23.4515876452233	25.6189081318684	13.950727109454
MSTRG.127	3676.77313053284	3634.37338920404	3516.69570707397	4170.30406386797	4465.64071057223	4073.61231596058
MSTRG.128	905.257665855872	905.607826992243	831.544330616115	1053.28217554416	1081.29460528989	878.895807895605
MSTRG.129	570.802863199761	625.964091404529	749.442485314777	481.267363849799	390.467496354683	312.496287251771
MSTRG.130	2.22969868437407	1.99034687251042	7.36811432191494	1.01963424544449	0.88341062523684	2.79014542189081
MSTRG.131	0	0	0	0	0	0
MSTRG.132	0	0	0	0	0	0
MSTRG.133	915.291309935555	969.298926912577	901.01512279417	823.864470319148	803.020258340287	837.973675041207
